x,y,z
919.309055907343691,659.418941780105115,696.950244056313750
-307.070624004888600,340.074008354375110,54.144410167205479
-501.173024783546396,609.357978532316338,39.153234142321708
964.105313494067786,382.320460655848080,-446.482196814101030
635.838301699779322,91.015672248823876,-800.505241239126917
-883.285279751333292,667.888921590309110,-364.912371465580918
649.627386597629311,425.754873173420094,-352.301882361073467
547.427517215721764,625.157278955018455,58.102766791073236
-913.891371201928337,138.466569060242989,-565.612614414709697
272.812256850731501,319.386196908411137,606.752220047285164
513.293861555092008,581.024368318369284,-447.547002896373897
-461.232825378089956,674.091687273576326,964.971193657065669
-764.409384488635055,716.536483829237568,971.947489765959972
529.364719360467689,291.741061565520681,-181.908590573998595
779.873484209984781,586.836325903154943,-92.562923563413278
26.349507423796922,89.874028437960675,59.660244269296527
-470.991825399821323,450.394672867800693,371.223776112668702
-593.892771647893369,372.498130304961023,-708.339945038369024
400.773177766744084,213.869794874857803,-699.896920934128502
382.832670497577737,886.369205397030441,-64.499211159889228
539.623877647651852,322.041784550847581,-301.427924031946191
736.303334715345500,929.750792860725142,248.791224629805811
702.755572574346161,673.972028936372226,874.337376574071641
-969.620732791273326,348.428636011638730,730.278044345137914
683.323371599561142,28.907559848229454,123.389290188897803
244.711894540358571,418.685851623138888,479.881968770200046
-325.214759127958814,131.291062681941298,58.000482103061586
-171.475347414055818,348.183390543468931,71.814373706549532
-38.818649278405701,601.034501886364183,-390.693953957596023
532.206311305621057,531.485375316790623,-292.993500820487611
-400.376690834641522,74.539072244639968,-258.178768552060887
140.887886400108982,707.402832263948540,376.944704519184825
-480.331151556552072,730.074343718181126,-335.565049808001618
-597.610021427424499,388.901997691007182,123.104284274857491
646.458788796007411,606.279488910374766,-696.935830612610744
-318.910548900733829,970.127909900688223,375.057547348939579
206.995529393405150,837.171866124978806,-269.597700220241904
736.613569587999336,614.793542931540401,-29.266086865070974
452.947541423828397,125.484383715104144,864.916418016452781
575.812403802923200,410.714422290379616,149.721564965672997
616.862391923414634,220.118163946557274,-870.588124020194982
747.360343960028786,162.320728900384069,-534.229517179368941
-322.217526356939743,521.428689878869818,-496.308604601986019
803.026386906853077,943.693757150725105,-631.516009216460020
-658.793161547203340,133.159086276878014,411.235244969600444
762.938192859490073,794.914496962772887,456.435832771582227
39.338313531382710,43.934042490374893,-424.486390668981358
697.730762236637702,645.296436593275757,-266.502618087923111
372.501372058072775,690.001976685708087,419.590578935571330
600.719157159492397,128.837116929579452,-705.956781464742335
-976.488274544486330,773.883977425724993,-711.816969499622132
371.974803143823010,829.953358619010146,167.121454258602171
538.852435731593232,994.937711649084918,-698.531298446616347
-757.477537080998559,850.180381592484423,-182.542196414072805
53.347627334117988,353.047429015116052,984.862959708828157
505.802140680158345,639.016117877158990,134.352326441269724
-121.119980370422127,68.257319003295720,711.128030783374697
-786.633750520674880,468.136065764454543,-511.002992951555825
-743.985074759263625,408.416954577904107,-756.818725458326526
-43.057486150500608,474.592098779843980,-909.403404166502924
830.033815595827718,561.130337813898223,484.163283423750045
752.502381937911650,101.694596597802516,-533.495264949100488
152.031490864843818,558.123206484383331,418.736538875863062
-250.824906756405653,903.775602119257087,-148.628670323088159
-566.048705624638615,67.962719798923331,220.080448658718296
121.556146249866288,123.429196273163086,-620.314134224001236
-53.926706843177499,226.262385225082028,-854.154119399468414
-852.881307255264119,862.737258553030074,-705.021332069488267
922.265934311034698,965.300103296128896,-55.092493125702163
707.710614069150324,990.797511274255044,-769.960751252192722
472.068946560081258,282.994544254982486,684.501958152171255
-492.985297050385839,514.049706796547071,-503.667928677199654
189.986093438914168,24.066436751748604,65.836760325361638
641.753853631382299,309.515032980390572,-272.549014788530940
95.367426123789528,184.197681472400802,614.498253226324550
-324.773015035601361,130.658249048917924,11.076305204803930
-16.351344134411875,21.255001486148373,13.046840647120689
566.337068764715013,830.811653321218614,-907.024523927875180
720.657594100186770,513.774783893641143,785.759939629471546
-424.795592208280482,78.814161522943010,-28.334491877291157
-977.349659264437037,830.319336264790081,777.751082017301997
841.299641606765590,741.323120599225149,243.055642659971909
-590.540849193061035,574.016340272277603,-561.574705074453504
-656.740839640942795,588.906274085645919,208.863427540932207
-355.042034996777147,483.378145313577534,-669.622898534483284
-787.191762901941615,218.937960971290693,-406.579516176924130
-61.236004470254898,281.783258010134091,809.701214430956497
-697.205028586762410,61.410786354522308,330.136142801376309
-923.073922014154618,199.036895072159581,941.204665338211953
-930.749247429812272,261.954335336727809,-616.712142813029118
90.508139534447309,407.780834742853415,139.164790796198076
-46.745786088479690,72.390540688873728,232.205510668854686
196.577212155852976,87.585337279682534,406.114331369549973
702.784634716425899,186.762109916124160,-149.727076213402029
-842.401787151852545,533.566592634703056,119.141794529575918
-619.502295217421988,844.680780145572840,-506.818619861192360
455.069361734329277,398.504021592774677,366.863562739125882
-747.352503185091336,343.219262588845822,188.198764979196312
-904.506157981584693,694.764124395015983,-243.403302977377280
877.125165649971223,847.203976217716331,816.466045469869869
-264.325134175367452,705.652237612717045,-796.815525869611292
-658.828946503413363,754.841944492118955,-519.198423290164556
390.300445093804456,521.079193592756837,-316.389212505733894
-266.731135699465995,59.706529381320593,835.341227310924751
-708.169301381243145,460.792966947657931,108.748831163398791
879.116225955932578,740.712749810333548,564.101479764766964
304.581288169581967,593.005246713731367,-762.578491338187405
-639.778630979684522,356.545032463789425,-159.033167799759667
892.414509150990625,802.328786561918946,970.038110653556487
948.822965448603554,275.210863995866703,-543.068810001990187
986.579524957241347,593.636040792642120,-402.218041389382961
-736.670139437920852,175.643273158391736,-721.720913599139521
614.340304701784362,833.949954416181981,340.870260018026556
-104.641252694138757,249.987572053758669,-212.464448027322760
-630.907942534270319,35.384330733743845,-211.894942568779925
-641.192082515737980,702.273336438742945,205.589225528148063
544.415711777733577,874.859595666929977,-391.214382360438094
303.129463034687888,383.222503360310384,-334.596660818456257
808.012639988191495,775.696175681454633,-932.391311821588033
285.520762567424981,618.823230265360507,183.728969708383602
400.173949233035273,418.389502005386191,-183.233710390935357
216.823517549265944,164.678216076087722,-877.431026255154393
-823.253518103413057,565.659124201472309,-884.094820731339269
793.932093593520221,824.055660240667066,-9.725011682940135
-33.236374871865337,920.186877536974293,952.383808846408101
-179.233837226386640,712.395068483108730,-939.496114047834567
958.288103877656795,256.779533629614662,-472.061758807104297
-298.990889322369867,378.462114290105319,313.879955034804880
967.998628667996854,272.854405136638718,249.185649223140672
943.629793133778776,587.311212563035610,139.682108557845140
-204.736940290430653,137.866137680267769,183.424788465888696
344.016941579966897,334.297408139776223,-224.422017384402693
-412.853917159948082,107.923676145487917,29.922797179754070
832.621637500732049,303.725165996612304,312.401325775950454
111.818344770556678,465.906924085127002,-491.586336922873215
641.999091694985964,389.307400713825416,972.568597015960449
413.948143124403032,131.020897733121728,-786.161299155051097
-312.674151956032802,842.008674733099269,-978.796924592093546
510.445216292020859,974.282453380792845,77.546058698535035
57.387770610097277,892.549094843882472,-552.188945103077003
17.394626154818980,688.733302076217797,589.277073466056436
-543.433061662063210,745.464215957008719,94.620130415986523
-784.520500231382584,416.761478498433178,-687.967109646060408
856.699744346388343,919.573152975251674,-946.540350250271331
-420.458571150012858,300.039607235785127,-617.343845636943342
-352.459738605089001,327.138571931244769,41.238906547181386
172.810755737158615,411.825152519283449,741.785635324494706
-145.846453117638703,688.571366246859839,150.130931933906368
-842.804763244284800,433.200169802788764,92.664947763606051
-468.513751381801626,869.043366682526994,-468.222742954808041
609.213621979677782,308.322473093360657,-982.967089884412985
-660.147225715352647,365.774948184438301,615.217562251316849
-368.029704681629710,501.730284518399174,205.385411691058607
-36.276482428231134,344.604711377460376,132.515740734876090
232.719598198036238,158.272249909119694,-160.846128566861012
-782.760322247694376,29.213655950623878,-246.460091337957351
-455.650343444564214,374.752930302450011,111.715563348142950
-106.039329626763219,115.051119613653569,-199.282334305447307
-919.373628966817932,390.630174484012684,-851.744215212295330
-578.268031942190646,767.347117230369349,-59.578493904681977
629.040876886124579,590.193767075262940,548.720153049537430
-829.687064109553717,244.682825490657564,-580.705968712506888
817.921505236723760,379.578599061739851,807.808233611971673
115.685130685400281,960.963848067341587,593.299178201825043
-832.288582346349131,472.441233416076955,-85.306198840738375
949.557422971329515,412.876427050899224,-864.155453266545919
782.821302730046455,596.111063165662927,-537.601051422415594
613.626439108209524,352.352158709708590,-651.003515618170354
-676.578022270391671,541.890191373283415,688.436976855358580
970.583884309055748,655.322722329749126,-887.651635509486368
-852.646109268632813,114.401308943473580,-604.092485044151772
658.029972523750075,801.622007986597509,-445.203556763628512
176.860046801698672,94.743775617817619,813.579832333054810
-292.442696055120109,118.712813722471580,72.571669850484341
964.247181937007326,371.919287649389787,-606.351085454635722
-543.016386595442555,136.274269236246937,716.373200287355530
6.108128656166627,216.655270363214811,-275.675331945529138
510.281951099314483,362.213528288589600,897.466596981921384
-622.337395086296510,943.881284120331770,-904.346729248176644
441.403795212539535,483.499389031901615,188.181809471058841
190.878033168869933,425.165660227435126,393.504040932823500
368.711502445633187,545.209760382580953,409.040485369006774
-942.928890675375442,973.067578837881570,-362.539669747466064
371.347831037151991,631.217684317806061,974.513780658663563
569.626741237798342,192.351245363198927,484.902748939879757
787.532248303926735,678.824560540620041,224.482670891556154
-831.332684980383078,108.004456398180153,-967.884122272973286
432.711202779859605,86.305142885243384,861.810454782748820
-362.057685466186740,514.583335576133095,-500.969818991028319
-33.862534801690117,513.276154987871905,169.017414220970068
58.633772282364134,238.219578661750688,455.254496612682033
-827.567614043357253,152.471633924493744,-92.928344835490293
849.695490072291022,158.007043408220056,372.747188955472666
361.967077104102600,719.214051864816497,-981.364608829907070
432.209645964178435,673.778129778902098,-854.582293836316353
-880.445193172694871,583.063161314959075,457.178425412113029
335.964179129548484,420.615929965822886,273.117113616732013
-854.218809656477788,249.514598976454408,-901.472356495192571
364.864072313698898,313.546780601833518,-261.390476966673759
-50.878705629896444,950.183798726570672,793.825606769192518
861.182878227409901,79.380387156569981,-659.191101965837788
-109.257931049391573,244.691511870082422,689.784590965411098
564.798834857604106,169.935276507779776,-302.246696721238891
-355.608159507572623,792.602384981155183,613.493260126153700
622.424836406041095,33.211452520746576,511.452963337149640
-777.839920787846381,416.178347128926418,-525.161726759687554
532.357600105662868,647.574708602012151,95.051364535035418
-674.701251701538240,292.805696904026888,-856.262968541858527
243.770662065419856,114.933767454929850,642.004222892517419
483.972768055824417,745.150347298910106,910.849641272302279
578.419454016931695,226.208162703547970,-467.780231718988944
581.253098144842852,743.437604563263335,-65.829921808854920
765.311435609597766,975.886117530675278,-277.992506546637287
374.958221085656760,734.143448859491969,-22.183332432790507
-688.231591761203617,615.863820036051607,736.661394465882722
-539.478083369557453,803.626348684437630,217.012779809151880
261.818188529023018,892.067687842315991,299.576496879823253
-538.914399424987664,72.406849879028556,992.883958309706486
-956.955372177290542,455.697036248283268,-488.632813304832098
16.459836446661939,944.075758485091342,-334.464745946817516
-697.082065195766290,45.048337161517026,-798.079558272835015
447.542155988292279,56.044011882227608,752.952837604201250
562.660948282022218,654.281821583838564,402.603413519296055
-940.828981132532590,578.691273101895945,-909.843012032598836
910.931671827480159,248.929585143213671,786.943428674051347
369.408454905872304,309.436117455131750,487.359560679257129
518.464543814414128,22.359342370301814,61.592339833931646
367.501356695473532,178.512670494255246,482.143045973838298
-627.012308019570810,855.034278271419453,-350.231676592224403
-708.064647677495714,219.307629181122593,-131.763889443212065
-82.606949574811438,107.705432969183974,-926.611018782674819
-942.263555776581484,622.939304815172704,-460.924598747460209
-103.586327011059780,925.085164532196359,-645.892032055192431
917.845591956801400,362.518108217748704,997.973165137421802
492.368083137554549,133.643180471205085,842.327860098660040
-580.440141447817723,77.712306107060726,89.928189595595768
840.923881768708270,298.704562995656715,-403.433489384869858
695.222090798831687,759.038981298780186,-253.370870505769517
312.224588125971422,35.825889147753962,446.653482873765824
-351.947135565040526,160.607345385208305,-646.240853805679649
207.883065749029811,576.896681097495161,-241.184567656912236
25.103810055341683,244.202862441679059,707.442022272893610
-864.379515164538816,323.151588338814065,-346.685332591167139
674.100352674759279,987.329899326543227,22.953535291068533
550.956953939729601,476.671964705777668,-235.987887015507908
-161.852788771803489,910.843962658836404,-815.356620011260929
99.765727359452967,145.701989403320226,-548.365384839232888
-820.107746654177049,110.608153878851709,-623.843504183725599
-457.274468859324656,403.289702165780568,969.349318117684561
-580.861902844761971,514.887062827996374,117.548701732441714
-544.753100469263245,898.746860466313137,-840.125234237067957
615.544913292399542,696.905439106263202,524.208734803423567
-296.604246486182888,758.649800460411370,-848.420037937204256
-197.583292499782260,910.109859858884874,-228.768549335521357
-257.652963750121216,671.995029590273703,290.083964565767928
-991.397636166934717,34.536962827027281,-28.478175797342942
658.186243974616218,466.959658085266994,-76.749793778360072
-509.918982465809222,105.745442550744372,449.828555560371342
841.729038615048694,85.722418042359791,356.398806541781141
338.011056165114951,855.892419395615548,658.974382496533508
-971.321639379857629,267.767154652042734,927.115766530483143
-174.292684534573141,644.277367478307610,819.629485789639602
-862.559827001267990,987.014578566950036,401.482829658381206
-115.906688768695972,971.836678703723237,961.155612956983987
289.627516491382494,610.137199624042751,-126.936778468999250
654.720269927503296,957.673954526013858,41.001286021611349
156.503148987194209,103.165082656827167,-851.287395055519028
-95.388651615902177,718.036721761614785,-645.941072309413812
-654.728574303227333,685.685383212397255,838.996978653645328
476.128867486423133,764.033206013463541,-95.910067528165882
-617.507695716601916,310.366851263943147,674.767807939206250
354.375675522478332,634.083827172275392,920.994908610707171
-549.680586028146763,72.218269555853027,-115.800232779324119
830.947072824282941,123.982458240979398,486.347719951098952
-691.094499901562926,612.509692522908040,909.394407949599554
475.942935143233399,961.365512726026054,617.464247184509759
-561.967625671864425,111.860398066485843,931.982103598971435
-203.573588910481703,979.100466697300249,-715.649232737305169
686.791532090242526,387.848021577044335,569.792560329333810
-816.932121286781467,839.810105021533673,837.298412824841080
390.205018673174663,373.247703149768142,349.097525167937192
-235.581278584390247,53.100615873988431,-765.822000171767968
-784.381295059322724,471.239902694405373,732.725681612445896
842.333380914775944,765.652683138634984,8.376064878051807
905.817824678491888,637.368079087296792,314.131496437534906
-918.630868122930451,738.754213498472723,213.870897422292046
-724.844233198197912,686.416773714195870,-901.161351689240519
-982.155831988646923,720.680398355178568,443.477840209839087
-301.784480875117083,690.285879970400288,908.761862683426671
-20.844141387743775,337.533174280763603,320.530259811359883
-333.007918553813283,691.639790554179967,-187.916517938555103
999.004769832845113,786.118685777232145,739.950336923757277
562.928617788807969,146.915915621656950,-763.195588317093097
985.822497631094166,27.809505558742742,169.510871331284307
-663.914631097123561,931.370468425088802,494.084386514235348
-707.763615477812664,520.188982241701751,548.312165010668423
-923.798064768319705,488.502209567585396,-341.827981683168673
641.772258661389515,772.554850307130778,364.637615161434042
-54.007998364883974,246.815817199327341,-819.964107966938172
-6.751338998234814,945.800690090938474,308.477789202109079
-763.215896069923133,472.743261255689390,-532.745262321645782
-159.892617861383542,262.100673937081922,384.622649420096423
-206.217561233296578,788.832574505446019,-626.954188085732312
-634.544044683073025,553.779799410179521,-755.587873638912356
-935.709935620566284,582.575503179977204,503.262519051156460
976.635136328931367,155.206811777828648,461.710866938448817
-73.346595037922611,879.028016606573033,-565.479839448174175
-546.534490764454063,522.373083861741179,317.684332089958389
478.297613297766247,759.854455461039493,280.494483355539842
384.626316518159229,975.602585849388674,-523.511253328502903
-425.429038302650838,587.639828412617362,925.466919354301353
-635.186819155110925,512.057013309373815,971.293328863175020
-380.913877559416733,546.677050107869604,-660.809837148411020
-959.180905489559677,957.896632167672351,682.930123533089045
-745.003484083248054,171.954509040680477,164.472192822860734
89.927613477271052,944.677962489478318,-350.092607593411685
-524.140261057839098,774.401910729672863,-580.789958710677752
461.835153313770434,936.784468214495519,599.315745248622761
999.943438524078147,457.218836170076713,163.583117055386765
-248.462942515338682,611.210040934875224,365.751916794631143
113.279393674617268,77.636810217059463,378.154504290887644
-456.301841193956534,890.743367266248924,-887.743902852584597
52.382229385375467,778.678376098083959,26.040008512959503
-960.979219345819729,455.128216054668030,349.661258070818349
893.333477162508188,452.136527604130549,355.510145183274062
619.686206919020378,254.622676033575573,849.580639829429629
-851.199252662054050,673.841649640425999,92.439128642637797
-464.351613187950761,809.761370088535728,-424.944460978216512
-432.743600961490642,948.798572367399174,634.651963149821995
352.188048218541326,145.176541854949875,685.391360496356583
511.021384114834518,262.909730047292271,208.510131602254660
-932.792075263743300,331.338354809649900,411.272943518322336
-487.638810961954277,873.751773969102146,-604.618178867036249
-252.612690672143572,176.317026251094660,802.675186631623319
-938.856133168315864,448.604848202651738,672.511293336839572
911.290810085606608,129.462661577567985,940.842803547248195
476.757759945737234,127.462269214347216,-46.822342290464348
-608.729007271082992,221.913440438030051,-289.332289891383653
-510.141045518627038,842.147078434825403,-111.693111070601162
691.660562302320386,27.203997951432626,-339.147277276682985
512.508701458582664,636.149700299996084,-208.328391304235765
-508.665786438275063,157.884945586245919,241.158758415141165
-128.027957110230091,130.480216333381691,476.216064612434138
346.200598754286602,997.355581140992513,-776.302988745992707
-496.190978659981852,268.666999400374380,494.693400820836814
-396.987175695981250,971.830326189463449,517.574609171450902
-36.840089127169222,133.093002224358401,-804.715058218549188
-787.647679684983132,673.876965637261605,-619.539867724920214
-481.280314336956849,481.239469083668268,-483.467757879019587
546.039527287318151,939.131873501148220,986.983239679760800
-381.189996547273154,717.517686316009531,776.473905300259503
-908.890492213085395,374.316390919606192,755.235370723241658
506.400520427765514,426.326740406336285,249.382543384053406
106.731636544769799,425.647399200514599,237.127801108144922
-829.646140160366258,611.678292356319503,822.404341623251185
-19.268759920892990,166.420775244715855,979.538879806579189
-250.002869866843071,389.210176488235334,-814.808607117487327
613.477413694632787,562.894037402949152,356.976465818237330
702.241285942045579,453.786980306330861,213.243091962433255
329.031556634670096,333.424473123228722,-909.784608931598427
-56.484628454253084,233.621592815226592,501.400824655292354
-317.482997970479005,356.349860376050060,426.669789415446758
-319.823737288946063,406.374714848958263,541.274737635393649
-652.777169411725026,717.806803020937878,-659.641255253192867
522.770685952098802,949.242344175253493,-695.458442669797591
827.611432044114736,635.551032457076644,585.118542808546181
809.416729045181683,965.953637294882810,-976.673230138491704
706.494142282425173,918.847499869904141,-273.064170280661983
697.970727184848784,201.047746847157924,266.383144976569611
624.262950946361570,843.579111054957139,-10.103106660205754
767.677425409686748,259.449789554052245,-226.168241014611112
-526.884917936884221,357.613750334905774,-855.770238641708829
-375.250128576990278,666.387120784089234,622.278015142522463
-667.136210008310854,465.300284387110025,-266.134810396909643
283.519919080308455,602.576469151095466,-722.691200000672893
995.198187085784866,431.989770859270834,848.562118334477645
-653.802108828670043,292.214084609149609,-453.951152883061127
20.148537867001892,848.887899496666364,-105.768099652501633
-14.921059316469041,91.088048041258702,-562.481172799062620
-331.378323851905520,367.025989926955276,-769.700614011095581
-874.182011520775632,872.362424326729297,228.536957018939802
-87.265733897816403,998.329148167868766,-161.191988387193078
798.171034465229013,507.114884899182357,425.065535015283558
535.942124948427818,417.487075655089541,600.380657593143724
259.375172522167531,859.298970870592484,363.521248612887348
545.469610151553979,164.393315221507066,-573.165605485697483
985.544011985861516,874.777917938593646,-879.736804961913663
-670.444820398917727,212.433650666579922,308.796617303149560
-827.400706663917958,88.076628614448794,33.439757172795453
-114.770772632998273,284.943496718694121,-259.271828030960251
-168.117802173604332,979.866946567704304,732.069943637403867
407.628940287509522,265.053932915050552,-174.535823654522915
-155.633648635699728,61.806034067002081,331.079382968127220
767.311092665839396,663.369663166034911,128.998738547312087
649.100415893448371,516.550384317807698,842.467895234205798
-656.723319267084435,820.333731749427329,329.670373339634352
-158.832295756496251,705.627381127687045,692.247614246825151
-267.559576560775213,133.778213239851937,-99.927521202126172
-135.488732408024475,855.434423817549032,-53.505822294001518
600.052732140784656,21.939062581259712,-387.173344832116641
-294.494770149385886,92.885991822512338,282.039413143502316
33.389551549943917,63.982808929951553,-76.482662774857999
795.950072425507187,329.721442355127692,-939.856034640857047
47.790232029150729,906.027749184107734,978.554271901493166
-861.163712368708389,367.799879942734094,-166.046463702829783
766.628252363626416,772.470745012800194,-179.293241563201832
371.860472738917451,297.919899860864746,-650.345581767210433
-883.263111227926743,562.257210330883709,22.473481669237799
-319.721652290201064,472.335427731363950,-756.123488243286602
505.666595384829634,893.652955087140754,-972.717031549338344
-515.459941032221877,555.535775449951643,610.244428750742372
-248.578793389342650,335.275054625327073,591.172247000728248
-149.610308130457383,163.949676576632925,-504.415096154674529
-883.190912010505258,72.214694695031540,867.874233781781868
775.005021845089004,860.482970527681459,-740.203884410573210
426.154282305960123,972.325016534187171,-967.247492994251388
21.328285817073834,630.310089407270084,-144.823322685951666
373.344127061145173,763.440537955169475,-754.191062453715176
727.012038935888086,651.361763125305743,625.195976743152642
419.259709656757877,107.630332511319850,406.474263236825664
-135.019920434242408,538.317825474855226,-398.804056274578443
-669.417739999901073,269.531151136110907,508.130188845106886
151.943110150464690,968.142556185824219,-538.571434535577282
631.528452876401388,913.998418395904082,498.156439242676015
-262.330949741438758,443.341235937592955,144.088444413396019
-934.218811266203716,590.345768441065388,471.275889087482028
107.348784369077521,941.691864294725974,671.686354285135621
-796.108277867644915,907.668957836613117,-419.095412025254177
787.599886913624232,290.657615829868632,-319.065328997200254
827.979256747324143,648.545795398963264,279.756378384421168
-249.899465127331155,679.289058959527097,698.395455196436842
867.572855105340068,494.376646896796956,437.348262442810892
844.601347388173963,772.766380235503220,857.257726392020231
-981.255068531034567,865.149224417543223,-568.725628107990815
948.579868465100162,237.331256785624930,-371.564633127350817
-967.765335954135594,129.924046360605701,-491.942150329657920
-959.673183654296167,836.908606616360885,-332.942208063578164
504.067378495830553,710.039575298791647,261.069507181486642
397.477082812923527,333.450085139974533,175.287210185716503
429.013895545662990,677.467236294795157,232.674576314052047
965.770981071908409,629.880894964300751,-649.653682654785598
-291.445586263857876,312.839837983991458,-73.952684052581958
343.950365368225221,921.009966923059892,252.103969133870123
-177.295245672689703,300.915915973838480,646.364726376735234
-442.543438438636599,740.832008952160209,36.790338064876551
-242.782750584976839,374.887100193440347,456.091583022020814
235.532927827230651,576.926788852680033,367.291888417502605
-335.302097474600373,536.969445553937589,-754.923569962999068
41.017274923207879,579.981709625859366,660.174367226967206
662.253658134336320,83.986885622128540,-745.030767224590363
485.560430320230807,322.031616882747755,-812.685865454192481
-81.280198272213966,394.270366795168741,693.051884415586301
508.194123985893157,896.540179692699667,-308.775668209927630
310.568589339238088,299.541609171069524,-849.202982761417161
682.939008593867356,350.830913582998221,737.568652772471296
674.618566194689265,441.751925920944018,-442.486089084945775
726.311917441447804,196.926319496141616,98.153480300448564
881.222969790436537,862.621568359588878,-782.036242256820515
-330.155871647005938,701.030889836510482,499.427989277546658
674.125654344451959,84.635312427207850,-960.144695815829095
-263.811781246860960,842.002254813746504,814.318655194688517
32.434887397442026,123.900794654008791,-834.350734893059666
-189.099148147459346,998.061784264935113,-736.712860214916873
-394.632694214615867,794.811510091161949,-84.391231815752462
-918.716613370799791,249.255719991262964,970.121281484001429
378.671884896657502,33.186253158756955,67.552377409488145
999.747756600946559,351.114888510051685,-866.419861083755677
941.951817195857075,147.607958195505034,-50.892486480872890
36.867412259641924,850.200546578484364,-895.724617060426681
-272.087008178410542,763.376039237818190,-824.578497530246409
763.763223497670879,67.974114862973622,-808.567284651903606
-701.965316869202979,508.244791805232865,275.694397941728994
-666.723145419281536,154.927129432051316,170.625157145361072
-851.591617593847786,968.732741540559118,976.585148881885516
578.836120826600791,828.474969824730010,275.478238103562944
-610.719511429493650,595.472939024235984,-501.203185782193941
925.504869419571151,723.135700088459771,129.455251236135837
-335.516214159050833,564.351866114315953,475.931489486064265
151.441832759863473,973.840031664994967,238.249895861711138
716.311543996696855,746.178061906900211,-757.441703699639902
308.814937322734522,604.455427919772774,139.633849668289940
393.111592718385737,620.890430394361601,-5.661017120052406
702.098820968797327,412.385263195333323,-412.986600991905675
587.602528576075429,959.369484949777757,-308.897047862907357
-612.275417010583737,733.548309722608110,-990.950665968721296
-952.018295833671345,95.697157650613477,-858.654045800185258
-105.063905351835842,103.330898596157596,102.237205557455582
-148.356724396119489,456.987134888898822,-598.144405215783081
-249.189903129026789,591.918140603276925,-189.718511934163985
-399.239156473318417,538.286771266093638,67.849328940661053
-726.378170200551608,167.466342512670735,-312.340100366694628
254.593405031828070,636.673063888451225,415.438634973361332
926.993860323554372,133.168880857985187,-880.613812938163733
506.991866393609826,438.648429285894281,478.382947261917025
44.677365393396940,573.845978886276953,-777.631635002154098
889.446457362868841,960.551301272749015,-359.034385931415954
914.588360036959784,263.166586413199752,-813.532567648629538
416.422576214098854,778.251983549563647,952.366568964014277
545.692035215124861,483.439412142885999,221.410107688021071
951.373410151486496,273.557782911681215,618.647308421726166
-831.381225884933315,42.776589323585611,669.394009883078070
286.853213868140529,206.749813350845244,295.514208978176612
-636.269808753837196,267.477501311467961,135.580376294913776
-837.479978238295757,247.191751678275551,-370.184223055855227
-310.561195336133324,226.258811582458691,-766.801298007088462
722.050837275715594,613.039403705124300,-304.334440490498423
959.108894872264727,477.332114907346522,510.949064630163548
692.297434084845690,486.021017992893746,216.510303969046845
423.483385577780837,140.150422206531346,-569.440094635369405
285.226763289098244,549.185964209271447,-583.882093593858372
250.950305040494413,308.513413275566791,976.017009569140555
-289.445164623376400,878.540184869803511,-132.116269294408426
525.804423074737542,489.320030466650735,-254.785635385154478
108.558080311780941,203.025309797267766,614.614171217008106
-331.459728342557810,756.421334334519656,369.307132366406222
-709.565552951927884,540.168197077775631,-281.024514243771932
-849.201401349976209,198.167956593051855,10.462500803385865
-752.580368625155302,600.419428250287751,-318.631660113168664
694.068398167517216,447.465924364922444,6.197887965372615
771.045432109183594,158.032901030277856,-802.469634104255420
626.677055194493050,83.878445099780720,-607.344314183299048
-687.948502416062524,103.726143612735171,-578.713258083936694
512.849573144241276,354.467807622373243,121.193404944194072
921.793902913218062,408.141824838661250,291.707800511218466
514.752943279968122,738.916462447249273,-369.543629026532358
-742.098877812397632,657.068247519053330,243.814242666421933
-601.318694628109938,823.883849185685676,-422.154623543403545
743.926114570482696,694.950212444740941,987.814780019025420
445.664136682979006,508.654825785958394,70.941271332744464
901.824339291587421,156.429636978438339,242.938517645140792
-429.089840823922145,680.411071790614415,-343.890705553385715
-750.087724139389252,369.252104784063818,899.304246410020596
-907.031083876730122,965.432057126956693,-101.526937828698237
-331.164348853341835,917.490951231316444,733.769417218821900
-927.444548786130667,790.485041921934680,-761.808628726697634
-52.063289459600696,961.566986024153948,-568.099945210358328
-529.565078685423600,297.007211885102038,852.634056528853989
488.828463535687206,574.859822512759365,713.811292184797139
-678.480345400791975,739.388632857338507,908.464525962793687
-222.923538852570800,79.135274306186076,232.875821876162036
-434.479095832472694,448.039533570695653,-3.532780625720989
-929.142064011910634,427.990207575265117,661.371739582276859
-962.414271597775269,229.856540049360405,87.195029210502071
807.170945560172413,201.527670484540238,-229.096005925123222
-86.509351463944313,353.452206397348732,-423.054651997212432
-842.643744656262243,615.374437445225567,58.383799125151882
-834.165082400753818,109.224627611642262,365.041675489702811
-123.474677115093414,286.763496848885211,866.455224218000694
-208.936976377186625,488.821084708712078,727.069959533426754
966.643522326362927,238.914204664412438,-99.058512859849543
-255.487071621419886,564.774085774505465,632.195623132962737
-638.072537922874517,442.321157623059150,-474.732084105365516
216.730524633110690,359.088188273776552,-188.301422622771724
793.507635228941353,488.680718459282446,-863.445197956415086
564.550963598762337,939.448186112052781,624.629776910445571
930.551839090236172,976.031650770517786,-431.027871571377773
592.650484050830300,20.891442934984138,-810.075098252054659
632.356009854566082,917.086911746673081,529.327442049950605
704.208441027776416,607.907470899187274,-75.128504498740881
753.189084998194630,465.953215466004963,761.068340829769568
